0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
305,313,https://www.twoinchbrush.com/images/painting313.png,Mirrored_Images,24,6,12,https://www.youtube.com/embed/i29frkR1T98,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
306,314,https://www.twoinchbrush.com/images/painting314.png,Back-Country_Path,24,7,11,https://www.youtube.com/embed/2iNMoQB1Pe8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#C79B00']",1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1
307,315,https://www.twoinchbrush.com/images/painting315.png,Graceful_Waterfall,24,8,15,https://www.youtube.com/embed/fBh1nA4pMDY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
308,316,https://www.twoinchbrush.com/images/painting316.png,Icy_Lake,24,9,11,https://www.youtube.com/embed/AmBDmgta3l4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
309,317,https://www.twoinchbrush.com/images/painting317.png,Rowboat_on_the_Beach,24,10,8,https://www.youtube.com/embed/hfvhXOvg43w,"['Alizarin_Crimson','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#FFEC00','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#C79B00']",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
310,318,https://www.twoinchbrush.com/images/painting318.png,Portrait_of_Winter,24,11,5,https://www.youtube.com/embed/JLnIUGOupOA,"['Alizarin_Crimson','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White']","['#4E1500','#000000','#0C0040','#021E44','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
311,319,https://www.twoinchbrush.com/images/painting319.png,The_Footbridge,24,12,13,https://www.youtube.com/embed/RqtDliGeyTg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
312,320,https://www.twoinchbrush.com/images/painting320.png,Snowbound_Cabin,24,13,8,https://www.youtube.com/embed/obSLZWXmDak,"['Alizarin_Crimson','Black_Gesso','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White']","['#4E1500','#000000','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF']",1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
313,321,https://www.twoinchbrush.com/images/painting321.png,Hide_A_Way_Cove,25,1,13,https://www.youtube.com/embed/l_HqMYquc08,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
314,322,https://www.twoinchbrush.com/images/painting322.png,Enchanted_Falls_Oval,25,2,6,https://www.youtube.com/embed/HklPkQ0lSKA,"['Alizarin_Crimson','Black_Gesso','Indian_Yellow','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#FFB800','#0A3410','#FFFFFF','#C79B00']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
315,323,https://www.twoinchbrush.com/images/painting323.png,Not_Quite_Spring,25,3,9,https://www.youtube.com/embed/N_u6x7LeyTM,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
316,324,https://www.twoinchbrush.com/images/painting324.png,Splashes_of_Autumn,25,4,14,https://www.youtube.com/embed/YcbaMqq_X8s,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
317,325,https://www.twoinchbrush.com/images/painting325.png,Summer_in_the_Mountain,25,5,11,https://www.youtube.com/embed/gmCXgS38NDc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
318,326,https://www.twoinchbrush.com/images/painting326.png,Oriental_Falls,25,6,11,https://www.youtube.com/embed/v8Znj8bbmCQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
319,327,https://www.twoinchbrush.com/images/painting327.png,Autumn_Palette,25,7,13,https://www.youtube.com/embed/HWrvW-NgaOY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
320,328,https://www.twoinchbrush.com/images/painting328.png,Cypress_Swamp,25,8,12,https://www.youtube.com/embed/FdIUHudQABI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
321,329,https://www.twoinchbrush.com/images/painting329.png,Downstream_View,25,9,14,https://www.youtube.com/embed/KsDPg5HZYNw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
322,330,https://www.twoinchbrush.com/images/painting330.png,Just_Before_the_Storm,25,10,8,https://www.youtube.com/embed/Rh-jKrMrmOA,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1
323,331,https://www.twoinchbrush.com/images/painting331.png,Fisherman's_Paradise,25,11,12,https://www.youtube.com/embed/uJLK85uU5mA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
324,332,https://www.twoinchbrush.com/images/painting332.png,Desert_Hues,25,12,11,https://www.youtube.com/embed/UUNNXGVNTuI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
325,333,https://www.twoinchbrush.com/images/painting333.png,The_Property_Line,25,13,11,https://www.youtube.com/embed/ivesI3rU7dU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
326,334,https://www.twoinchbrush.com/images/painting334.png,In_the_Stillness_of_Morning,26,1,10,https://www.youtube.com/embed/5rfGa1_iJpw,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
327,335,https://www.twoinchbrush.com/images/painting335.png,Delightful_Meadow_Home,26,2,9,https://www.youtube.com/embed/tWoInh2USOs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
328,336,https://www.twoinchbrush.com/images/painting336.png,First_Snow,26,3,12,https://www.youtube.com/embed/raAkJKeo0Sk,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
329,337,https://www.twoinchbrush.com/images/painting337.png,Lake_in_the_Valley,26,4,15,https://www.youtube.com/embed/KvJmSrErm20,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
330,338,https://www.twoinchbrush.com/images/painting338.png,A_Trace_of_Spring,26,5,13,https://www.youtube.com/embed/JMPwj3u4ZTA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
331,339,https://www.twoinchbrush.com/images/painting339.png,An_Arctic_Winter_Day,26,6,6,https://www.youtube.com/embed/9BHWlbjd95c,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
332,340,https://www.twoinchbrush.com/images/painting340.png,Snow_Birch,26,7,5,https://www.youtube.com/embed/wKeemvioVrM,"['Black_Gesso','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Titanium_White']","['#000000','#FFB800','#0C0040','#021E44','#FFFFFF']",1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
333,341,https://www.twoinchbrush.com/images/painting341.png,Early_Autumn,26,8,12,https://www.youtube.com/embed/SLQXlFLoqQc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
334,342,https://www.twoinchbrush.com/images/painting342.png,Tranquil_Wooded_Stream,26,9,12,https://www.youtube.com/embed/lSeRrm5ZK9c,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
335,343,https://www.twoinchbrush.com/images/painting343.png,Purple_Mountain_Range,26,10,13,https://www.youtube.com/embed/nkDA_R-XmqA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
336,344,https://www.twoinchbrush.com/images/painting344.png,Storm's_A_Comin,26,11,10,https://www.youtube.com/embed/EHD9u-lo2wc,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#102E3C','#FFFFFF','#221B15']",1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
337,345,https://www.twoinchbrush.com/images/painting345.png,Sunset_Aglow,26,12,12,https://www.youtube.com/embed/gMEZp47VKC0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
338,346,https://www.twoinchbrush.com/images/painting346.png,Evening_at_the_Falls,26,13,7,https://www.youtube.com/embed/RulXVcpgpqw,"['Black_Gesso','Cadmium_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White']","['#000000','#FFEC00','#FFFFFF','#000000','#021E44','#0A3410','#FFFFFF']",1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
339,347,https://www.twoinchbrush.com/images/painting347.png,Twilight_Beauty,27,1,11,https://www.youtube.com/embed/0mJqzzeWyXs,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#FFFFFF','#221B15']",1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1
340,348,https://www.twoinchbrush.com/images/painting348.png,Angler's_Haven,27,2,15,https://www.youtube.com/embed/XlwfcXZ0AIU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
341,349,https://www.twoinchbrush.com/images/painting349.png,Rustic_Winter_Woods,27,3,6,https://www.youtube.com/embed/3q8Zi9480lw,"['Alizarin_Crimson','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White']","['#4E1500','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF']",0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
342,350,https://www.twoinchbrush.com/images/painting350.png,Wilderness_Falls,27,4,15,https://www.youtube.com/embed/gxd0MPX8c6I,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
343,351,https://www.twoinchbrush.com/images/painting351.png,Winter_at_the_Farm,27,5,7,https://www.youtube.com/embed/LeIVNKnWz7o,"['Alizarin_Crimson','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#FFFFFF','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
344,352,https://www.twoinchbrush.com/images/painting352.png,Daisies_at_Dawn,27,6,8,https://www.youtube.com/embed/_kkZcIgocBM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
345,353,https://www.twoinchbrush.com/images/painting353.png,A_Spectacular_View,27,7,11,https://www.youtube.com/embed/7R9HcaDT9P4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
346,354,https://www.twoinchbrush.com/images/painting354.png,Daybreak,27,8,7,https://www.youtube.com/embed/crWDcTvDmec,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
347,355,https://www.twoinchbrush.com/images/painting355.png,Island_Paradise,27,9,12,https://www.youtube.com/embed/Cg3XAVhAas0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
348,356,https://www.twoinchbrush.com/images/painting356.png,Sunlight_in_the_Shadows,27,10,7,https://www.youtube.com/embed/xgjQ0v2d9mE,"['Alizarin_Crimson','Black_Gesso','Liquid_Clear','Midnight_Black\r\n\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFFFFF','#000000','#FFFFFF','#221B15','#C79B00']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
349,357,https://www.twoinchbrush.com/images/painting357.png,Splendor_of_a_Snowy_Winter,27,11,9,https://www.youtube.com/embed/JdXCoxkOdwQ,"['Alizarin_Crimson','Dark_Sienna','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#FFFFFF','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1
350,358,https://www.twoinchbrush.com/images/painting358.png,Forest_River,27,12,14,https://www.youtube.com/embed/wrbGlR22K0Q,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
351,359,https://www.twoinchbrush.com/images/painting359.png,Golden_Glow_of_Morning,27,13,9,https://www.youtube.com/embed/qXElmiqzcI0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
352,360,https://www.twoinchbrush.com/images/painting360.png,Fisherman's_Trail,28,1,12,https://www.youtube.com/embed/VnZEpic2UzU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
353,361,https://www.twoinchbrush.com/images/painting361.png,A_Warm_Winter,28,2,9,https://www.youtube.com/embed/_TTdw3YnXuo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1
