episode,title,painting_id,img_src,num_colors,youtube_src,colors,color_hex,black_gesso,bright_red,burnt_umber,cadmium_yellow,dark_sienna,indian_red,indian_yellow,liquid_black,liquid_clear,midnight_black,phthalo_blue,phthalo_green,prussian_blue,sap_green,titanium_white,van_dyke_brown,yellow_ochre,alizarin_crimson
S16E13,Wooded Stream Oval,97,https://www.twoinchbrush.com/images/painting97.png,12,https://www.youtube.com/embed/-XA2h17y3HU,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S17E01,Golden Mist Oval,71,https://www.twoinchbrush.com/images/painting71.png,9,https://www.youtube.com/embed/lhpfaW0k6uM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,
S17E02,The Old Home Place,72,https://www.twoinchbrush.com/images/painting72.png,11,https://www.youtube.com/embed/EVQcDEiJh2o,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S17E03,Soothing Vista,73,https://www.twoinchbrush.com/images/painting73.png,13,https://www.youtube.com/embed/NqfRLiv0SZ0,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S17E04,Stormy Seas,74,https://www.twoinchbrush.com/images/painting74.png,9,https://www.youtube.com/embed/LE6agCR5iBw,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,
S17E05,Country Time,75,https://www.twoinchbrush.com/images/painting75.png,13,https://www.youtube.com/embed/e_bt9rQoGN0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,
S17E06,A Mild Winter's Day,76,https://www.twoinchbrush.com/images/painting76.png,10,https://www.youtube.com/embed/BbYO579MmhA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S17E07,Spectacular Waterfall,77,https://www.twoinchbrush.com/images/painting77.png,15,https://www.youtube.com/embed/nK-HebXL2uw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,
S17E08,View From The Park,78,https://www.twoinchbrush.com/images/painting78.png,13,https://www.youtube.com/embed/Q4n90jsOUtY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S17E09,Lake View,79,https://www.twoinchbrush.com/images/painting79.png,12,https://www.youtube.com/embed/07acfzBaoa0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S17E10,Old Country Mill,80,https://www.twoinchbrush.com/images/painting80.png,11,https://www.youtube.com/embed/n8HlFCQACYA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S17E11,Morning Walk,81,https://www.twoinchbrush.com/images/painting81.png,12,https://www.youtube.com/embed/pSvgNkQdR2Y,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,
S17E12,Nature's Splendor,82,https://www.twoinchbrush.com/images/painting82.png,13,https://www.youtube.com/embed/uCAtI2IwEwk,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S17E13,Mountain Beauty,83,https://www.twoinchbrush.com/images/painting83.png,11,https://www.youtube.com/embed/8P-YeoTmVrw,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E01,Half-oval Vignette,58,https://www.twoinchbrush.com/images/painting58.png,12,https://www.youtube.com/embed/uY3fIry2tOE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S18E02,Absolutely Autumn,59,https://www.twoinchbrush.com/images/painting59.png,11,https://www.youtube.com/embed/PGPVpil2UmE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E03,Mountain Seclusion,60,https://www.twoinchbrush.com/images/painting60.png,10,https://www.youtube.com/embed/EBZKuVbRY54,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,
S18E04,Crimson Oval,61,https://www.twoinchbrush.com/images/painting61.png,12,https://www.youtube.com/embed/R7Y3izMFPbM,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E05,Autumn Exhibition,62,https://www.twoinchbrush.com/images/painting62.png,11,https://www.youtube.com/embed/6afHY2d9Lv8,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E06,Majestic Peaks,63,https://www.twoinchbrush.com/images/painting63.png,13,https://www.youtube.com/embed/lilbzLCNnDo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S18E07,Golden Morning Mist,64,https://www.twoinchbrush.com/images/painting64.png,12,https://www.youtube.com/embed/rCHXqj4DHlM,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E08,Winter Lace,65,https://www.twoinchbrush.com/images/painting65.png,8,https://www.youtube.com/embed/WJF_qoQRPck,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,
S18E09,Seascape Fantasy,66,https://www.twoinchbrush.com/images/painting66.png,11,https://www.youtube.com/embed/sBBBilrDuSw,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E10,Double Oval Stream,67,https://www.twoinchbrush.com/images/painting67.png,13,https://www.youtube.com/embed/rRjnHdr9DmU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,
S18E11,Enchanted Forest,68,https://www.twoinchbrush.com/images/painting68.png,12,https://www.youtube.com/embed/ikR7UT9mVBw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S18E12,Southwest Serenity,69,https://www.twoinchbrush.com/images/painting69.png,10,https://www.youtube.com/embed/EVfPPJ5FUmA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,
S18E13,Rippling Waters,70,https://www.twoinchbrush.com/images/painting70.png,12,https://www.youtube.com/embed/XvnJBynSiT0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,
S19E01,Snowfall Magic,44,https://www.twoinchbrush.com/images/painting44.png,10,https://www.youtube.com/embed/1enWTsRi16o,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S19E02,Quiet Mountain Lake,45,https://www.twoinchbrush.com/images/painting45.png,14,https://www.youtube.com/embed/2gq2V6dCt2I,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,
S19E03,Final Embers of Sunlight,46,https://www.twoinchbrush.com/images/painting46.png,12,https://www.youtube.com/embed/IeFbdk36MUU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S19E04,Snowy Morn,47,https://www.twoinchbrush.com/images/painting47.png,7,https://www.youtube.com/embed/iB1TDWlo0kk,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15','#C79B00']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,
S19E05,Camper's Haven,48,https://www.twoinchbrush.com/images/painting48.png,11,https://www.youtube.com/embed/C34WAUgkAT0,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S19E06,Waterfall In The Woods,49,https://www.twoinchbrush.com/images/painting49.png,14,https://www.youtube.com/embed/uBRKVa7sy1Q,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,
S19E07,Covered Bridge Oval,50,https://www.twoinchbrush.com/images/painting50.png,10,https://www.youtube.com/embed/F4iPbH1OHsQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,
S19E08,Scenic Seclusion,51,https://www.twoinchbrush.com/images/painting51.png,13,https://www.youtube.com/embed/d50HkqB9JEM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S19E09,Ebb Tide,52,https://www.twoinchbrush.com/images/painting52.png,10,https://www.youtube.com/embed/mFOna_LN7Ys,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,
S19E10,After The Rain,53,https://www.twoinchbrush.com/images/painting53.png,12,https://www.youtube.com/embed/Wj-3ct7RvAI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S19E11,Winter Elegance,54,https://www.twoinchbrush.com/images/painting54.png,9,https://www.youtube.com/embed/JjBZzKp_u5E,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,
S19E12,Evening's Peace,56,https://www.twoinchbrush.com/images/painting56.png,10,https://www.youtube.com/embed/uEUMVwc4o5U,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,
S19E13,Valley of Tranquility,57,https://www.twoinchbrush.com/images/painting57.png,13,https://www.youtube.com/embed/FnY7jDY5PsE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S20E01,Mystic Mountain,31,https://www.twoinchbrush.com/images/painting31.png,12,https://www.youtube.com/embed/VlucWfTUo1A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S20E02,New Day's Dawn,32,https://www.twoinchbrush.com/images/painting32.png,12,https://www.youtube.com/embed/vbPdQ0w8ylg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,
S20E03,Winter In Pastel,33,https://www.twoinchbrush.com/images/painting33.png,9,https://www.youtube.com/embed/kbnXZRNMouM,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S20E04,Hazy Day,34,https://www.twoinchbrush.com/images/painting34.png,11,https://www.youtube.com/embed/5U3G61r35Mc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S20E05,Divine Elegance,35,https://www.twoinchbrush.com/images/painting35.png,12,https://www.youtube.com/embed/mb-Gwx1S5Gs,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S20E06,Cliffside,36,https://www.twoinchbrush.com/images/painting36.png,12,https://www.youtube.com/embed/p6Uy2qOLvGk,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S20E07,Autumn Fantasy,37,https://www.twoinchbrush.com/images/painting37.png,11,https://www.youtube.com/embed/FozIp7Va7dY,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
